Year,Month,Province,District,Suspected_Cases,RDT_Tested,Microscopy_Tested,Confirmed_Cases
2024,4,Central,Luano,7148,6186,309,1700
2024,5,Central,Luano,1989,1828,49,710
2024,6,Central,Luano,3958,3262,67,1096
2024,7,Central,Luano,1161,1056,35,438
2024,8,Central,Luano,1868,1638,48,435
2024,9,Central,Luano,1689,1514,74,407
2024,10,Central,Luano,1965,1676,60,531
2024,11,Central,Luano,2478,2043,157,788
2024,12,Central,Luano,2778,2488,64,1059
2024,1,Central,Ngabwe,5806,5001,229,2092
2024,2,Central,Ngabwe,8084,6469,295,2137
2024,3,Central,Ngabwe,12647,10139,619,2604
2024,4,Central,Ngabwe,5316,4299,316,1540
2024,5,Central,Ngabwe,8538,7042,522,1940
2024,6,Central,Ngabwe,2318,2071,74,880
2024,7,Central,Ngabwe,2807,2295,143,725
2024,8,Central,Ngabwe,1639,1420,87,462
2024,9,Central,Ngabwe,2465,1987,133,613
2024,10,Central,Ngabwe,2706,2209,125,563
2024,11,Central,Ngabwe,4070,3408,199,926
2024,12,Central,Ngabwe,5943,5124,107,1513
2024,1,Central,Shibuyunji,10865,9449,431,4121
2024,2,Central,Shibuyunji,14804,13346,705,3842
2024,3,Central,Shibuyunji,11780,10751,351,2799
2024,4,Central,Shibuyunji,17454,15758,546,4800
2024,5,Central,Shibuyunji,9676,7770,562,2218
2024,6,Central,Shibuyunji,4421,3825,144,1537
2024,7,Central,Shibuyunji,8322,6490,449,1970
2024,8,Central,Shibuyunji,4274,3583,169,1146
2024,9,Central,Shibuyunji,3758,3027,240,920
2024,10,Central,Shibuyunji,9932,8196,334,2236
2024,11,Central,Shibuyunji,6156,4966,385,1839
2024,12,Central,Shibuyunji,11919,10334,362,2851
2024,1,Southern,Choma,3671,3132,123,918
2024,2,Southern,Choma,6999,5739,391,1718
2024,3,Southern,Choma,7984,6716,274,1780
2024,4,Southern,Choma,3909,3155,167,1300
2024,5,Southern,Choma,3687,2993,225,1241
2024,6,Southern,Choma,2848,2237,175,854
2024,7,Southern,Choma,1571,1357,85,550
2024,8,Southern,Choma,2142,1784,108,448
2024,9,Southern,Choma,2710,2355,94,636
2024,10,Southern,Choma,1234,1091,33,323
2024,11,Southern,Choma,1459,1200,26,483
2024,12,Southern,Choma,5187,4668,266,1244
2024,1,Southern,Livingstone,3791,3117,211,1113
2024,2,Southern,Livingstone,7220,6123,407,1653
2024,3,Southern,Livingstone,4084,3578,269,980
2024,4,Southern,Livingstone,4457,3794,228,1405
2024,5,Southern,Livingstone,3339,2865,188,1155
2024,6,Southern,Livingstone,1194,999,49,428
2024,7,Southern,Livingstone,1069,899,36,331
2024,8,Southern,Livingstone,1280,1053,59,415
2024,9,Southern,Livingstone,1602,1422,64,417
2024,10,Southern,Livingstone,1511,1328,89,542
2024,11,Southern,Livingstone,2112,1650,120,738
2024,12,Southern,Livingstone,3727,3203,190,897
2024,1,Southern,Mazabuka,1036,960,26,365
2024,2,Southern,Mazabuka,1703,1390,68,457
2024,3,Southern,Mazabuka,1802,1634,64,491
2024,4,Southern,Mazabuka,850,666,47,294
2024,5,Southern,Mazabuka,950,854,49,332
2024,6,Southern,Mazabuka,912,722,50,183
2024,7,Southern,Mazabuka,616,543,34,149
2024,8,Southern,Mazabuka,466,397,15,150
2024,9,Southern,Mazabuka,180,165,4,64
2024,10,Southern,Mazabuka,454,367,26,92
2024,11,Southern,Mazabuka,664,576,34,252
2024,12,Southern,Mazabuka,599,549,17,209
2024,1,Southern,Monze,6525,5368,186,1537
2024,2,Southern,Monze,4682,3757,300,1321
2024,3,Southern,Monze,6229,5322,367,1347
2024,4,Southern,Monze,4390,3438,225,978
2024,5,Southern,Monze,2918,2507,70,736
2024,6,Southern,Monze,2156,1915,78,740
2024,7,Southern,Monze,1245,1074,76,447
2024,8,Southern,Monze,1309,1049,70,310
2024,9,Southern,Monze,1360,1098,87,291
2024,10,Southern,Monze,2290,1955,115,562
2024,11,Southern,Monze,2703,2297,165,667
2024,12,Southern,Monze,3871,3465,194,1161
2024,1,Southern,Namwala,2588,2022,140,876
2024,2,Southern,Namwala,2517,2173,96,789
2024,3,Southern,Namwala,4030,3266,239,849
2024,4,Southern,Namwala,4286,3884,187,1209
2024,5,Southern,Namwala,4020,3400,270,928
2024,6,Southern,Namwala,2006,1669,74,545
2024,7,Southern,Namwala,1776,1547,114,475
2024,8,Southern,Namwala,1091,984,41,278
2024,9,Southern,Namwala,1619,1321,56,353
2024,10,Southern,Namwala,1393,1256,54,437
2024,11,Southern,Namwala,2283,1830,121,631
2024,12,Southern,Namwala,2253,1880,97,615
2024,1,Southern,Kalomo,9613,8502,303,2185
2024,2,Southern,Kalomo,5358,4272,273,1607
2024,3,Southern,Kalomo,7905,6394,265,1906
2024,4,Southern,Kalomo,6129,5327,336,1905
2024,5,Southern,Kalomo,3972,3303,146,1319
2024,6,Southern,Kalomo,1435,1278,55,554
2024,7,Southern,Kalomo,1277,1142,73,339
2024,8,Southern,Kalomo,1740,1509,70,575
2024,9,Southern,Kalomo,1823,1674,40,453
2024,10,Southern,Kalomo,1355,1172,75,472
2024,11,Southern,Kalomo,3758,3009,154,879
2024,12,Southern,Kalomo,2748,2232,113,886
2024,1,Southern,Siavonga,6456,5368,198,1761
2024,2,Southern,Siavonga,5429,4897,237,1952
2024,3,Southern,Siavonga,5259,4726,218,1787
2024,4,Southern,Siavonga,6839,6351,134,1807
2024,5,Southern,Siavonga,4565,4057,160,1194
2024,6,Southern,Siavonga,2743,2548,63,1122
2024,7,Southern,Siavonga,1389,1171,61,379
2024,8,Southern,Siavonga,1299,1050,71,437
2024,9,Southern,Siavonga,1334,1150,58,441
2024,10,Southern,Siavonga,1269,1119,39,498
2024,11,Southern,Siavonga,4078,3464,239,1291
2024,12,Southern,Siavonga,5138,4372,119,1220
2024,1,Southern,Sinazongwe,1729,1434,113,369
2024,2,Southern,Sinazongwe,994,824,40,342
2024,3,Southern,Sinazongwe,1280,1068,24,416
2024,4,Southern,Sinazongwe,1486,1287,71,396
2024,5,Southern,Sinazongwe,1631,1446,76,404
2024,6,Southern,Sinazongwe,946,836,22,272
2024,7,Southern,Sinazongwe,656,522,31,162
2024,8,Southern,Sinazongwe,359,313,9,107
2024,9,Southern,Sinazongwe,592,521,26,139
2024,10,Southern,Sinazongwe,553,468,26,192
2024,11,Southern,Sinazongwe,784,666,29,236
2024,12,Southern,Sinazongwe,927,782,57,307
2024,1,Southern,Gwembe,5455,4795,253,1838
2024,2,Southern,Gwembe,8338,7309,295,1950
2024,3,Southern,Gwembe,7212,5852,175,2069
2024,4,Southern,Gwembe,6135,5242,383,1322
2024,5,Southern,Gwembe,3964,3209,174,1185
2024,6,Southern,Gwembe,2677,2248,97,787
2024,7,Southern,Gwembe,2471,1985,90,581
2024,8,Southern,Gwembe,834,680,32,279
2024,9,Southern,Gwembe,973,874,46,344
2024,10,Southern,Gwembe,1416,1248,44,501
2024,11,Southern,Gwembe,3261,2647,123,707
2024,12,Southern,Gwembe,2130,1981,40,891
2024,1,Southern,Kazungula,3421,2813,179,943
2024,2,Southern,Kazungula,2527,2246,140,1003
2024,3,Southern,Kazungula,2622,2347,118,673
2024,4,Southern,Kazungula,3250,2683,57,920
2024,5,Southern,Kazungula,2896,2332,178,762
2024,6,Southern,Kazungula,1217,1112,46,489
2024,7,Southern,Kazungula,1260,1027,59,373
2024,8,Southern,Kazungula,1102,862,62,316
2024,9,Southern,Kazungula,1223,1100,35,284
2024,10,Southern,Kazungula,1208,1009,60,261
2024,11,Southern,Kazungula,1537,1218,71,409
2024,12,Southern,Kazungula,1796,1438,73,642
2024,1,Southern,Zimba,4517,3839,239,1245
2024,2,Southern,Zimba,3624,3098,243,1213
2024,3,Southern,Zimba,2627,2245,81,789
2024,4,Southern,Zimba,3607,3212,132,966
2024,5,Southern,Zimba,2074,1871,77,776
2024,6,Southern,Zimba,2613,2267,148,625
2024,7,Southern,Zimba,1717,1379,95,463
2024,8,Southern,Zimba,1791,1620,65,420
2024,9,Southern,Zimba,821,674,39,195
2024,10,Southern,Zimba,1224,987,43,418
2024,11,Southern,Zimba,2953,2466,88,630
2024,12,Southern,Zimba,2219,1788,72,616
2024,1,Southern,Chikankata,4506,4117,147,1657
2024,2,Southern,Chikankata,4002,3572,187,1317
2024,3,Southern,Chikankata,5816,4785,256,1377
2024,4,Southern,Chikankata,2213,1867,122,741
2024,5,Southern,Chikankata,5754,5200,138,1348
2024,6,Southern,Chikankata,2442,2066,145,913
2024,7,Southern,Chikankata,1383,1138,90,478
2024,8,Southern,Chikankata,882,708,35,294
2024,9,Southern,Chikankata,961,843,51,355
2024,10,Southern,Chikankata,1860,1487,67,479
2024,11,Southern,Chikankata,2899,2398,107,712
2024,12,Southern,Chikankata,4749,3765,227,960
2024,1,Eastern,Chipata,11288,10208,528,4467
2024,2,Eastern,Chipata,19491,16701,607,4580
2024,3,Eastern,Chipata,12496,10249,233,4276
2024,4,Eastern,Chipata,12009,10293,321,3983
2024,5,Eastern,Chipata,10174,8892,251,3947
2024,6,Eastern,Chipata,7858,6425,300,2089
2024,7,Eastern,Chipata,6946,5843,378,2121
2024,8,Eastern,Chipata,4054,3438,133,1436
2024,9,Eastern,Chipata,6645,5553,198,1649
2024,10,Eastern,Chipata,5123,4603,123,1839
2024,11,Eastern,Chipata,8306,6774,433,2286
2024,12,Eastern,Chipata,17126,14422,500,5254
2024,1,Eastern,Petauke,9071,7608,546,2678
2024,2,Eastern,Petauke,12869,11479,260,4782
2024,3,Eastern,Petauke,15801,13740,437,4919
2024,4,Eastern,Petauke,21528,19183,1217,4874
2024,5,Eastern,Petauke,11984,10415,446,3140
2024,6,Eastern,Petauke,3981,3224,156,1330
2024,7,Eastern,Petauke,3124,2531,197,1088
2024,8,Eastern,Petauke,3796,3204,123,1087
2024,9,Eastern,Petauke,4973,4410,175,1159
2024,10,Eastern,Petauke,3566,3047,181,1364
2024,11,Eastern,Petauke,4908,4246,309,1613
2024,12,Eastern,Petauke,7252,5972,198,2608
2024,1,Eastern,Katete,19950,16764,541,4670
2024,2,Eastern,Katete,15801,13478,583,3915
2024,3,Eastern,Katete,18257,15981,518,6327
2024,4,Eastern,Katete,30947,26595,936,6668
2024,5,Eastern,Katete,13915,12099,623,4340
2024,6,Eastern,Katete,8642,7495,243,2394
2024,7,Eastern,Katete,6428,5371,429,1843
2024,8,Eastern,Katete,6040,5363,362,1547
2024,9,Eastern,Katete,6342,5070,252,1512
2024,10,Eastern,Katete,6237,5495,121,2332
2024,11,Eastern,Katete,11315,9654,211,3390
2024,12,Eastern,Katete,13289,11843,464,4589
2024,1,Eastern,Lundazi,13565,12261,424,4074
2024,2,Eastern,Lundazi,32746,27895,1029,11611
2024,3,Eastern,Lundazi,19316,15392,1046,5002
2024,4,Eastern,Lundazi,20378,17533,1286,4568
2024,5,Eastern,Lundazi,24070,19523,1020,6236
2024,6,Eastern,Lundazi,18938,16710,1095,4809
2024,7,Eastern,Lundazi,6788,5989,273,1982
2024,8,Eastern,Lundazi,4974,4185,215,1828
2024,9,Eastern,Lundazi,6199,5315,350,1546
2024,10,Eastern,Lundazi,13588,12107,414,3050
2024,11,Eastern,Lundazi,13417,12260,424,4426
2024,12,Eastern,Lundazi,15727,14235,704,4904
2024,1,Eastern,Nyimba,23555,18459,1195,5716
2024,2,Eastern,Nyimba,37111,30632,871,8358
2024,3,Eastern,Nyimba,20594,18437,1042,7094
2024,4,Eastern,Nyimba,18220,15741,980,5753
2024,5,Eastern,Nyimba,19956,17173,851,5853
2024,6,Eastern,Nyimba,7227,5950,170,2640
2024,7,Eastern,Nyimba,5361,4554,288,1646
2024,8,Eastern,Nyimba,8124,6836,349,1997
2024,9,Eastern,Nyimba,4653,3637,290,1461
2024,10,Eastern,Nyimba,7479,6492,337,1691
2024,11,Eastern,Nyimba,12985,10494,516,3603
2024,12,Eastern,Nyimba,10863,9421,380,3880
2024,1,Eastern,Sinda,17817,14258,708,6357
2024,2,Eastern,Sinda,12557,11069,372,3457
2024,3,Eastern,Sinda,14225,12672,556,5353
2024,4,Eastern,Sinda,12949,11495,665,4531
2024,5,Eastern,Sinda,12562,10984,309,3679
2024,6,Eastern,Sinda,9734,7707,468,2774
2024,7,Eastern,Sinda,4785,3941,215,1242
2024,8,Eastern,Sinda,4361,4000,98,1764
2024,9,Eastern,Sinda,6962,5695,210,1852
2024,10,Eastern,Sinda,4293,3818,135,1637
2024,11,Eastern,Sinda,5702,5073,167,2208
2024,12,Eastern,Sinda,8490,6690,448,2769
2024,1,Eastern,Chadiza,16115,12964,721,5776
2024,2,Eastern,Chadiza,19156,16221,744,5035
2024,3,Eastern,Chadiza,27155,23777,1641,7428
2024,4,Eastern,Chadiza,13806,12626,413,5538
2024,5,Eastern,Chadiza,10437,8759,446,3621
2024,6,Eastern,Chadiza,12857,11143,727,3015
2024,7,Eastern,Chadiza,9268,7683,216,2113
2024,8,Eastern,Chadiza,6112,5389,302,1791
2024,9,Eastern,Chadiza,4531,3589,268,1438
2024,10,Eastern,Chadiza,7545,6648,493,1681
2024,11,Eastern,Chadiza,16407,13404,429,3965
2024,12,Eastern,Chadiza,12746,10554,532,2933
2024,1,Eastern,Vubwi,16692,13524,507,5653
2024,2,Eastern,Vubwi,24682,21435,1667,5885
2024,3,Eastern,Vubwi,26980,23773,1790,7736
2024,4,Eastern,Vubwi,21960,17596,964,4889
2024,5,Eastern,Vubwi,20537,18855,572,6399
2024,6,Eastern,Vubwi,9988,9258,206,2657
2024,7,Eastern,Vubwi,5728,5030,286,2244
2024,8,Eastern,Vubwi,5655,5034,146,2126
2024,9,Eastern,Vubwi,6187,4965,257,1666
2024,10,Eastern,Vubwi,7118,6098,358,2015
2024,11,Eastern,Vubwi,12447,10655,343,3773
2024,12,Eastern,Vubwi,12430,10703,599,3094
2024,1,Eastern,Mambwe,15548,12711,781,4577
2024,2,Eastern,Mambwe,18318,16596,362,6058
2024,3,Eastern,Mambwe,15295,13358,670,5772
2024,4,Eastern,Mambwe,25530,20457,1577,5200
2024,5,Eastern,Mambwe,15086,11994,654,4375
2024,6,Eastern,Mambwe,12114,10148,563,2896
2024,7,Eastern,Mambwe,12378,11112,548,3866
2024,8,Eastern,Mambwe,3300,2868,205,1058
2024,9,Eastern,Mambwe,4621,3785,98,1554
2024,10,Eastern,Mambwe,5402,4743,170,1831
2024,11,Eastern,Mambwe,7130,5894,169,2248
2024,12,Eastern,Mambwe,15053,12804,944,4609
2024,1,Eastern,Chasefu,20025,17365,1317,5548
2024,2,Eastern,Chasefu,15998,14083,757,4439
2024,3,Eastern,Chasefu,23639,18820,987,4780
2024,4,Eastern,Chasefu,12944,10734,677,4175
2024,5,Eastern,Chasefu,11488,9759,368,3968
2024,6,Eastern,Chasefu,7612,6686,375,2781
2024,7,Eastern,Chasefu,2866,2441,53,1092
2024,8,Eastern,Chasefu,4725,3851,245,1482
2024,9,Eastern,Chasefu,4231,3713,143,1452
2024,10,Eastern,Chasefu,5379,4479,279,1433
2024,11,Eastern,Chasefu,14863,12601,370,3505
2024,12,Eastern,Chasefu,5281,4176,292,1676
2024,1,Eastern,Lumezi,20335,17218,1271,6656
2024,2,Eastern,Lumezi,22902,18260,1371,7543
2024,3,Eastern,Lumezi,24042,19738,937,6376
2024,4,Eastern,Lumezi,18163,15461,769,4263
2024,5,Eastern,Lumezi,11878,10723,357,3844
2024,6,Eastern,Lumezi,11454,9495,420,2880
2024,7,Eastern,Lumezi,5528,4723,250,1991
2024,8,Eastern,Lumezi,6290,5129,314,1990
2024,9,Eastern,Lumezi,5127,4532,249,1824
2024,10,Eastern,Lumezi,5744,4513,346,1317
2024,11,Eastern,Lumezi,10221,8260,376,2913
2024,12,Eastern,Lumezi,16034,13212,493,4095
2024,1,Western,Mongu,18373,16109,1239,4702
2024,2,Western,Mongu,12990,11424,346,3821
2024,3,Western,Mongu,12976,10552,776,3839
2024,4,Western,Mongu,10499,8696,210,3373
2024,5,Western,Mongu,6834,6087,418,2442
2024,6,Western,Mongu,6668,6040,151,2295
2024,7,Western,Mongu,8024,6999,235,2084
2024,8,Western,Mongu,2769,2549,70,1004
2024,9,Western,Mongu,5011,4501,170,1460
2024,10,Western,Mongu,8114,6544,251,1951
2024,11,Western,Mongu,9772,7973,227,2285
2024,12,Western,Mongu,9837,8637,269,2891
2024,1,Western,Senanga,6874,5597,222,2500
2024,2,Western,Senanga,19956,15894,759,4214
2024,3,Western,Senanga,15426,12259,852,5331
2024,4,Western,Senanga,11810,10225,564,4470
2024,5,Western,Senanga,12055,11045,422,3570
2024,6,Western,Senanga,6767,5413,279,1899
2024,7,Western,Senanga,6154,4974,282,1284
2024,8,Western,Senanga,3734,3165,105,1178
2024,9,Western,Senanga,4796,3961,207,1744
2024,10,Western,Senanga,5208,4501,100,1762
2024,11,Western,Senanga,11493,10257,466,3226
2024,12,Western,Senanga,7381,6214,309,2665
2024,1,Western,Sesheke,5914,4966,221,1770
2024,2,Western,Sesheke,4730,3738,297,1572
2024,3,Western,Sesheke,8251,6806,346,2442
2024,4,Western,Sesheke,9044,7434,541,2481
2024,5,Western,Sesheke,5308,4666,145,1390
2024,6,Western,Sesheke,3714,2938,178,922
2024,7,Western,Sesheke,4154,3474,128,907
2024,8,Western,Sesheke,1958,1602,63,718
2024,9,Western,Sesheke,1788,1512,31,662
2024,10,Western,Sesheke,2265,1896,96,636
2024,11,Western,Sesheke,5313,4350,288,1645
2024,12,Western,Sesheke,5426,4397,330,1394
2024,1,Western,Kaoma,9816,8112,438,3001
2024,2,Western,Kaoma,8741,7599,269,3193
2024,3,Western,Kaoma,21816,19430,914,8074
2024,4,Western,Kaoma,13644,11110,344,3692
2024,5,Western,Kaoma,14217,12832,627,3772
2024,6,Western,Kaoma,6866,5909,466,1897
2024,7,Western,Kaoma,3418,2652,201,1106
2024,8,Western,Kaoma,4467,3558,235,1083
2024,9,Western,Kaoma,3611,2950,178,1234
2024,10,Western,Kaoma,6624,5526,368,1803
2024,11,Western,Kaoma,6574,5792,231,2046
2024,12,Western,Kaoma,9957,8365,263,3395
2024,1,Western,Kalabo,4575,4111,86,1646
2024,2,Western,Kalabo,8920,7799,349,2949
2024,3,Western,Kalabo,11250,9606,471,3394
2024,4,Western,Kalabo,10789,8801,283,2500
2024,5,Western,Kalabo,8113,7151,520,1904
2024,6,Western,Kalabo,5304,4502,101,1490
2024,7,Western,Kalabo,3504,2752,184,1060
2024,8,Western,Kalabo,1353,1174,67,483
2024,9,Western,Kalabo,1966,1711,72,628
2024,10,Western,Kalabo,3347,2622,179,865
2024,11,Western,Kalabo,5319,4490,303,1982
2024,12,Western,Kalabo,7622,6369,232,2369
2024,1,Western,Shang'ombo,14969,12477,756,3520
2024,2,Western,Shang'ombo,9691,7841,436,3358
2024,3,Western,Shang'ombo,11970,10205,811,2767
2024,4,Western,Shang'ombo,10393,8645,573,2922
2024,5,Western,Shang'ombo,16168,13022,577,3301
2024,6,Western,Shang'ombo,7415,6144,146,1781
2024,7,Western,Shang'ombo,4164,3636,76,1102
2024,8,Western,Shang'ombo,4189,3384,225,1147
2024,9,Western,Shang'ombo,2155,1880,113,707
2024,10,Western,Shang'ombo,4157,3272,208,1084
2024,11,Western,Shang'ombo,3730,3169,108,1110
2024,12,Western,Shang'ombo,12100,10462,536,2651
2024,1,Western,Lukulu,8429,6808,393,2645
2024,2,Western,Lukulu,11453,9670,600,3245
2024,3,Western,Lukulu,21571,18354,620,5907
2024,4,Western,Lukulu,9031,7709,428,3452
2024,5,Western,Lukulu,9393,7761,389,3278
2024,6,Western,Lukulu,7419,6261,171,2286
2024,7,Western,Lukulu,4008,3311,142,1103
2024,8,Western,Lukulu,4049,3617,221,1578
2024,9,Western,Lukulu,2491,2245,103,961
2024,10,Western,Lukulu,5541,4624,118,1589
2024,11,Western,Lukulu,6319,5707,140,1610
2024,12,Western,Lukulu,9626,8883,195,3121
2024,1,Western,Mwandi,12009,9934,415,4035
2024,2,Western,Mwandi,9706,8189,426,3556
2024,3,Western,Mwandi,15420,12947,649,3566
2024,4,Western,Mwandi,11258,9410,617,3043
2024,5,Western,Mwandi,7378,6259,238,2131
2024,6,Western,Mwandi,5052,4018,252,1480
2024,7,Western,Mwandi,3168,2787,73,1186
2024,8,Western,Mwandi,4232,3340,187,1110
2024,9,Western,Mwandi,1842,1590,102,619
2024,10,Western,Mwandi,3335,2721,179,1112
2024,11,Western,Mwandi,5184,4398,101,1256
2024,12,Western,Mwandi,8105,7337,183,2660
2024,1,Western,Sioma,9863,7975,383,3564
2024,2,Western,Sioma,29324,25330,1552,7309
2024,3,Western,Sioma,13881,11617,487,4037
2024,4,Western,Sioma,15171,12262,592,4007
2024,5,Western,Sioma,10455,9250,508,3639
2024,6,Western,Sioma,2759,2435,162,1033
2024,7,Western,Sioma,4793,4353,201,1294
2024,8,Western,Sioma,5355,4785,294,1292
2024,9,Western,Sioma,2985,2456,53,916
2024,10,Western,Sioma,6196,5162,224,1370
2024,11,Western,Sioma,3417,2918,82,1201
2024,12,Western,Sioma,8932,7513,330,2565
2024,1,Western,Mitete,11350,10096,520,2980
2024,2,Western,Mitete,15689,13349,655,3523
2024,3,Western,Mitete,14496,12658,387,3972
2024,4,Western,Mitete,13043,10333,604,3045
2024,5,Western,Mitete,7801,6526,272,2893
2024,6,Western,Mitete,3314,2910,196,1271
2024,7,Western,Mitete,3954,3387,83,1100
2024,8,Western,Mitete,2646,2278,104,793
2024,9,Western,Mitete,3608,3132,86,990
2024,10,Western,Mitete,4218,3378,138,1106
2024,11,Western,Mitete,10102,8355,551,2542
2024,12,Western,Mitete,7587,6768,247,2398
2024,1,Western,Nkeyema,12547,11137,412,2948
2024,2,Western,Nkeyema,4207,3604,115,1559
2024,3,Western,Nkeyema,13316,10710,725,3537
2024,4,Western,Nkeyema,14363,12663,904,4522
2024,5,Western,Nkeyema,14509,11367,817,3766
2024,6,Western,Nkeyema,9643,8503,245,2207
2024,7,Western,Nkeyema,3968,3349,142,1144
2024,8,Western,Nkeyema,1588,1431,42,631
2024,9,Western,Nkeyema,2384,1986,63,702
2024,10,Western,Nkeyema,5538,4525,307,1295
2024,11,Western,Nkeyema,7779,6605,204,2045
2024,12,Western,Nkeyema,8014,6616,276,2459
2024,1,Western,Luampa,7659,6552,372,2025
2024,2,Western,Luampa,8102,6916,305,2751
2024,3,Western,Luampa,6246,5234,180,2195
2024,4,Western,Luampa,5999,5043,197,2100
2024,5,Western,Luampa,5655,4981,261,1580
2024,6,Western,Luampa,2020,1787,38,711
2024,7,Western,Luampa,1653,1456,114,622
2024,8,Western,Luampa,1024,898,52,285
2024,9,Western,Luampa,1927,1682,69,566
2024,10,Western,Luampa,3062,2694,213,750
2024,11,Western,Luampa,2961,2430,191,934
2024,12,Western,Luampa,8118,6726,327,2399
2024,1,Western,Limulunga,3932,3550,174,1370
2024,2,Western,Limulunga,5016,4108,131,1709
2024,3,Western,Limulunga,5586,4776,332,1337
2024,4,Western,Limulunga,7035,5832,397,1884
2024,5,Western,Limulunga,4301,3583,125,1564
2024,6,Western,Limulunga,3283,2637,140,1054
2024,7,Western,Limulunga,2222,1944,80,674
2024,8,Western,Limulunga,896,745,40,326
2024,9,Western,Limulunga,1891,1580,37,536
2024,10,Western,Limulunga,1096,946,27,400
2024,11,Western,Limulunga,2453,2076,86,701
2024,12,Western,Limulunga,5340,4540,96,1922
2024,1,North-Western,Solwezi,8496,7132,558,2854
2024,2,North-Western,Solwezi,10125,8610,211,3123
2024,3,North-Western,Solwezi,5715,5123,252,1970
2024,4,North-Western,Solwezi,10737,9473,292,2382
2024,5,North-Western,Solwezi,6754,5710,326,2286
2024,6,North-Western,Solwezi,4165,3576,262,1199
2024,7,North-Western,Solwezi,3627,2949,157,874
2024,8,North-Western,Solwezi,1695,1439,31,544
2024,9,North-Western,Solwezi,2204,1757,130,461
2024,10,North-Western,Solwezi,2550,2002,142,895
2024,11,North-Western,Solwezi,4554,3534,265,1270
2024,12,North-Western,Solwezi,8756,7472,447,2599
2024,1,North-Western,Kasempa,8535,7852,205,2445
2024,2,North-Western,Kasempa,11800,10362,535,4472
2024,3,North-Western,Kasempa,12521,10882,318,3421
2024,4,North-Western,Kasempa,16278,13908,417,4022
2024,5,North-Western,Kasempa,13093,11666,310,4202
2024,6,North-Western,Kasempa,7329,6061,360,1554
2024,7,North-Western,Kasempa,4170,3626,235,1518
2024,8,North-Western,Kasempa,5668,4609,308,1346
2024,9,North-Western,Kasempa,4216,3587,259,1150
2024,10,North-Western,Kasempa,5478,4422,302,1851
2024,11,North-Western,Kasempa,5502,4700,214,1277
2024,12,North-Western,Kasempa,11076,9874,532,2520
2024,1,North-Western,Mwinilunga,6353,5312,278,1770
2024,2,North-Western,Mwinilunga,5812,4880,108,1612
2024,3,North-Western,Mwinilunga,5658,4786,179,1658
2024,4,North-Western,Mwinilunga,5749,4889,140,1728
2024,5,North-Western,Mwinilunga,5019,4018,170,1428
2024,6,North-Western,Mwinilunga,3519,2995,96,751
2024,7,North-Western,Mwinilunga,2875,2472,165,890
2024,8,North-Western,Mwinilunga,1101,948,25,352
2024,9,North-Western,Mwinilunga,1368,1193,91,408
2024,10,North-Western,Mwinilunga,1210,1110,37,486
2024,11,North-Western,Mwinilunga,4086,3369,245,999
2024,12,North-Western,Mwinilunga,4984,4387,100,1601
2024,1,North-Western,Zambezi,12056,10382,474,3301
2024,2,North-Western,Zambezi,7700,6299,420,2169
2024,3,North-Western,Zambezi,11184,9090,638,3926
2024,4,North-Western,Zambezi,13064,11116,417,3017
2024,5,North-Western,Zambezi,10500,9444,243,3062
2024,6,North-Western,Zambezi,6298,5478,437,1406
2024,7,North-Western,Zambezi,3716,3245,130,974
2024,8,North-Western,Zambezi,4881,4255,292,1234
2024,9,North-Western,Zambezi,2840,2414,88,842
2024,10,North-Western,Zambezi,4240,3353,232,933
2024,11,North-Western,Zambezi,6930,5647,343,1833
2024,12,North-Western,Zambezi,11789,9408,678,2481
2024,1,North-Western,Kabompo,14190,11680,352,3345
2024,2,North-Western,Kabompo,9187,7880,456,3376
2024,3,North-Western,Kabompo,16748,14706,593,5454
2024,4,North-Western,Kabompo,10827,9529,424,3324
2024,5,North-Western,Kabompo,7722,6311,292,2073
2024,6,North-Western,Kabompo,7799,6147,457,1595
2024,7,North-Western,Kabompo,2745,2305,94,891
2024,8,North-Western,Kabompo,3596,3147,116,968
2024,9,North-Western,Kabompo,1542,1302,72,472
2024,10,North-Western,Kabompo,5015,4307,223,1184
2024,11,North-Western,Kabompo,7677,6829,237,2562
2024,12,North-Western,Kabompo,6878,5931,326,1886
2024,1,North-Western,Mufumbwe,10068,8743,299,3809
2024,2,North-Western,Mufumbwe,7381,6424,255,2713
2024,3,North-Western,Mufumbwe,10679,9357,431,3982
2024,4,North-Western,Mufumbwe,11127,9341,319,3356
2024,5,North-Western,Mufumbwe,14872,12337,358,3873
2024,6,North-Western,Mufumbwe,8393,6819,363,1786
2024,7,North-Western,Mufumbwe,3004,2489,106,865
2024,8,North-Western,Mufumbwe,3380,2745,131,1156
2024,9,North-Western,Mufumbwe,3020,2613,134,990
2024,10,North-Western,Mufumbwe,3859,3294,186,1174
2024,11,North-Western,Mufumbwe,5294,4942,100,2130
2024,12,North-Western,Mufumbwe,13827,11882,609,3116
2024,1,North-Western,Chavuma,22398,18311,1280,5441
2024,2,North-Western,Chavuma,18870,17028,924,5632
2024,3,North-Western,Chavuma,23741,20783,1612,6224
2024,4,North-Western,Chavuma,16018,13406,1050,5557
2024,5,North-Western,Chavuma,13287,11500,709,3472
2024,6,North-Western,Chavuma,6766,6040,383,1572
2024,7,North-Western,Chavuma,5865,5008,381,1882
2024,8,North-Western,Chavuma,4919,3936,225,1051
